starter_url,Basic_Description,Title,BuildingType,Price,PriceForSqMeter,image_main,image_extra,Year_Built,Idealista_Reference,Energy_Effiency,condition,Bedrooms,Bathrooms,Lift,Garden,Swimming_Pool,Terrace,Built_SQM,Parking,Land_Plot_SQM,Floor,Listing_Updated,Location,Sub_District,District,Town,Region,GMapLink,Detailed_Description,Advertiser_Reference,Advertiser_Name,Advertiser_Tel,Advertiser_Owner_Type,calendar,pets,couples,minors,smokers,basic_characteristics,Building,energy_certificate,looking_for,characteristics_ofthe_house,room_features,your_companions,Estimated_Map,Latitude,Longitude,itemKey,transfer_cost,url,timestamp
https://www.idealista.com/venta-oficinas/barcelona-barcelona/con-publicado_ultimas-48-horas/,"oficina de 54 m², Oficina en venta en Sant Gervasi - Galvany, Sarrià-Sant Gervasi, Barcelona, barrio Sant Gervasi - Galvany",Oficina en venta en Sant Gervasi - Galvany,Office,155.000,2.871,https://img3.idealista.com/blur/WEB_DETAIL_TOP-L-L/0/id.pro.es.image.master/09/07/86/1069875168.jpg,https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/91/11/07/1069875187.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/09/07/86/1069875168.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/be/f3/60/1069875195.jpg;https://img3.idealista.com/blur/WEB_DETAIL_TOP/0/id.pro.es.image.master/09/07/86/1069875168.jpg_TOP,,100120357,unknown,,,1,No,No,No,No,54,No,,,Anuncio actualizado el 12 de enero,"Barrio Sant Gervasi - Galvany Distrito Sarrià-Sant Gervasi Barcelona Área de Barcelona, Barcelona",,Barrio Sant Gervasi - Galvany,Distrito Sarrià-Sant Gervasi,Barcelona,,"Oficina en venta ubicada en excelente zona de Sarrià-Sant Gervasi, con buenas comunicaciones y servicios.. Edificio de uso mixto con ascensor.. Oficina exterior con baño privativo y climatización.",IE-222061,Dpto. Comercial,,Profesional,,,,,,"
54 m² construidos,1 baños o aseos completos,Segunda mano/buen estado
","exterior,Uso exclusivo de oficinas",No indicado,,,,,Yes,41.3982327,2.1499504,100120357,,https://www.idealista.com/inmueble/100120357/,2023-01-14T22:53:16Z
"https://www.idealista.com/venta-viviendas/barcelona-barcelona/con-visita-virtual,publicado_ultimas-48-horas,buen-estado/","piso de 129 m², Piso en venta en camino de la Cadena, La Bordeta, Barcelona, barrio La Bordeta",Piso en venta en camino de la Cadena,Flat,510.000,"3.953  ",https://img3.idealista.com/blur/WEB_DETAIL_TOP-L-L/0/id.pro.es.image.master/9c/4e/b3/1069848631.jpg,https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/8d/3f/6b/1069848651.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/0e/a6/b6/1069848632.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/e0/a9/16/1069848656.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/9c/4e/b3/1069848631.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/71/eb/f2/1069848600.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/be/d8/c1/1069848654.jpg;https://img3.idealista.com/blur/WEB_DETAIL_TOP/0/id.pro.es.image.master/9c/4e/b3/1069848631.jpg_TOP;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/40/2e/1b/1069848653.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/23/7e/7d/1069848648.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/11/b5/0c/1069848645.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/29/1e/bf/1069848643.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/63/e6/c0/1069848599.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/32/af/fe/1069848652.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/a9/5c/18/1069848597.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/4b/63/63/1069848646.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/82/5c/a2/1069848650.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/bd/00/a2/1069848657.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/b2/f5/ce/1069848659.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/97/76/c1/1069848649.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/8c/66/2a/1069848658.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/c6/46/be/1069848598.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/b1/fb/ed/1069848644.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/b2/74/7a/1069848647.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/b9/ce/3f/1069848655.jpg,,100119531,unknown,Good Condition,4,2,No,No,No,No,129,No,,,Anuncio actualizado el 12 de enero,"Camino de la Cadena Barrio La Bordeta Distrito Sants-Montjuïc Barcelona Área de Barcelona, Barcelona",Camino de la Cadena,Barrio La Bordeta,Distrito Sants-Montjuïc,Barcelona,,"Piso en la Gran Via Corts Catalanes, en el núcleo urbano de la ciudad de Barcelona, junto a la plaza de Cerdà. La vivienda cuenta con un amplio hall de entrada, espacioso y luminoso salón-comedor con una fantástica terraza, cocina independiente amueblada, distribuidor, cuatro dormitorios y dos baños, excelentes calidades y acabados.",52905583,Aliseda inmobiliaria,,,,,,,,"
129 m² construidos,4 habitaciones,2 baños,Segunda mano/buen estado
",,No indicado,,,,,Yes,41.3663319,2.1343622,100119531,,https://www.idealista.com/inmueble/100119531/,2023-01-14T22:54:01Z
"https://www.idealista.com/venta-viviendas/barcelona-barcelona/con-visita-virtual,publicado_ultimas-48-horas,buen-estado/pagina-2.htm","piso de 66 m², Piso en venta en calle de Joaquim Valls, Verdun, Barcelona, barrio Verdun",Piso en venta en calle de Joaquim Valls,Flat,210.000,"3.182  ",https://img3.idealista.com/blur/WEB_DETAIL_TOP-L-L/0/id.pro.es.image.master/b1/0f/89/1069711816.jpg,https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/0a/13/d8/1069711828.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/2c/9a/12/1069711830.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/b1/0f/89/1069711816.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/cc/7d/7b/1069711858.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/57/bf/37/1069711824.jpg;https://img3.idealista.com/blur/WEB_DETAIL_TOP/0/id.pro.es.image.master/b1/0f/89/1069711816.jpg_TOP;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/53/87/61/1069711863.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/2e/d3/81/1069711836.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/46/31/60/1069711817.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/20/a7/c2/1069711798.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/1b/b6/a3/1069711849.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/a5/76/1e/1069711855.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/1f/98/c2/1069711845.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/c9/5a/fe/1069711838.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/d4/56/e6/1069711832.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/ef/ca/96/1069711846.jpg,,100117217,b,Good Condition,2,1,Yes,No,No,No,66,Yes,,,Anuncio actualizado el 12 de enero,"Calle de Joaquim Valls Barrio Verdun Distrito Nou Barris Barcelona Área de Barcelona, Barcelona",Calle de Joaquim Valls,Barrio Verdun,Distrito Nou Barris,Barcelona,,"Clavem Real Estate tiene el placer de presentar piso luminoso, 2do real sin ascensor, se encuentre en Carrer de Joaquim Valls, 08042, Barcelona, situado en el distrito de Nou Barris, piso construido en el año 2009 (OBRA SEMINUEVA), tiene 66 m2 de los cuales 60 m2 son útiles y dispone de 2 habitaciones (doble-individual), balcón en el salón y en las habitaciones, salón con cocina abierta, Vitrocerámica, termo eléctrico, 2 split frío-calor. Carpintería exterior de aluminio doble cristal e interior de embero, trastero independiente. Terrado comunitario,1vecino por rellano. Excelentes condiciones. Disponibilidad inmediata. Sol de mañana y tarde.. Los Servicios cercanos a la finca son los siguientes;. TRANSPORTE:. -Via Favència - Biblioteca Les Roquetes 0,091 km Parada de autobús. -Via Favència - Lucena 0,131 km Parada de autobús. -Via Júlia 0,166 km Estación de metro/tren. -Pla De Fornells - Jaume Pinent 0,166 km Parada de autobús. -Via Júlia - Ptge Quintana 0,169 km Parada de autobús. -Via Júlia - Mas Duran 0,188 km Parada de autobús. -Mercat Mare De Déu De Montserrat 0,221 km Parada de autobús. -Via Júlia - Via Favència 0,234 km Parada de autobús. -Via Júlia - Pl Francesc Layret 0,245 km Parada de autobús. -Via Favència - Almansa 0,265 km Parada de autobús. EDUCACIÓN:. -Biblioteca Les Roquetes - Via Favència 0,062 km Biblioteca. -Escola Pia-Luz Casanova 0,274 km Escuela/Instituto. -Centre Escolar Valldaura - Carrer d'Argullós 0,349 km Escuela/Instituto. -Institut Galileo Galilei 0,36 km Escuela/Instituto. -Escola Bressol Municipal Pla De Fornells 0,366 km Educación infantil. -Institut Escola Antaviana 0,388 km Escuela/Instituto. -Institut Escola Turó De Roquetes 0,446 km Escuela/Instituto. -Institut Nou Barris 0,539 km Escuela/Instituto. -Escola Víctor Català - Carrer de la Font d'en Canyelles 0,551 km Escuela/Instituto. -Sant Lluís - Carrer dels Aritjols 0,56 km Escuela/Instituto. SALUD:. -Farmàcia Sánchez Blázquez, Pere. - Carrer Mas Duran 0,092 km Farmacia. -Farmàcia Navales Luengo, Miguel Ángel - carrer Camprecios 0,125 km Farmacia. -Farmàcia Sánchez Santaló, Neus - Carrer Joaquim Valls 0,204 km Farmacia. -Farmàcia Diaz Navarro, Mònica - Carrer de Simancas 0,221 km Farmacia. -Farmàcia Segarra March, F. - Segarra Guria, Md - vi julia 0,245 km Farmacia. -Farmàcia Saz Carazo, Raquel I Mercedes - carrer Viladrosa 0,263 km Farmacia. -Farmàcia Iza Marco, Ana - carrer Les Torres 0,291 km Farmacia. -Farmàcia Griera Farrés, Lídia - carrer Nou Barris 0,314 km Farmacia. -Cap Roquetes - Carrer de Garigliano 0,389 km. -Farmàcia Corral Bosch, I. - Castresana Hernández - carrer Mina de la Ciutat 0,394 km Farmacia. HACER LA COMPRA:. -Granier & Go 0,206 km Panadería. -Condis 0,206 km Supermercado. -Mercat De Montserrat - Via Favència 0,224 km Mercado. -Consum - Carrer de Sant Francesc Xavier 0,338 km Supermercado. -Dia 0,359 km Supermercado. -Super Moyer - Carrer del Vinyar 0,633 km Supermercado. -Forn De Pa Mediavilla 0,73 km Panadería. -Supermercat Superdragó 0,752 km Supermercado. -Mercat De La Trinitat 0,756 km Mercado. -Sorli Discau 0,793 km Supermercado. ! Asesoramiento financiero para encontrar la entidad bancaria que se ajuste a su perfil¡. Servicio de personal Shopper.. Honorarios de agencia no incluidos en el precio de venta.. Leer comentario completo",14066,Fernando Soto,,Profesional,,,,,,"
66 m² construidos, 60 m² útiles,2 habitaciones,1 baño,Balcón,Segunda mano/buen estado,Trastero,Orientación este, oeste,Construido en 2009,Calefacción individual: Bomba de frío/calor
","Planta 2ª exterior,Sin ascensor","Consumo: 333 kWh/m² año , Emisiones: 24 kg CO2/m² año Ver etiqueta de calificación energética Ocultar etiqueta",,,,,Yes,41.4447561,2.1787898,100117217,,https://www.idealista.com/inmueble/100117217/,2023-01-14T22:54:32Z
"https://www.idealista.com/venta-viviendas/barcelona-barcelona/con-visita-virtual,publicado_ultimas-48-horas,buen-estado/","piso de 147 m², Piso en venta en La Font d'En Fargues, Horta Guinardó, Barcelona, barrio La Font d'En Fargues",Piso en venta en La Font d'En Fargues,Flat,780.000,"5.306  ",https://img3.idealista.com/blur/WEB_DETAIL_TOP-L-L/0/id.pro.es.image.master/a6/d8/56/1070119281.jpg,https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/a6/d8/56/1070119281.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/b1/43/03/1070119323.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/58/37/4f/1070119278.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/95/1f/42/1070119304.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/c2/15/93/1070119307.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/88/39/a7/1070119311.jpg;https://img3.idealista.com/blur/WEB_DETAIL_TOP/0/id.pro.es.image.master/a6/d8/56/1070119281.jpg_TOP;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/f1/1d/ed/1070119293.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/7d/7d/3f/1070119299.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/e0/da/a2/1070119275.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/d8/8c/ed/1070119309.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/67/ae/2f/1070119285.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/e0/6f/65/1070119295.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/ed/01/76/1070119326.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/3b/3a/ba/1070119345.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/43/cf/39/1070119303.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/2f/e7/8d/1070119319.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/de/ab/24/1070119324.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/9d/2f/da/1070119301.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/66/38/83/1070119288.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/d0/25/70/1070119262.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/13/82/5b/1070119305.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/92/b3/f9/1070119310.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/b3/b1/e9/1070119286.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/89/cd/28/1070119317.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/f3/14/65/1070119325.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/27/56/93/1070119313.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/d5/0b/3d/1070119318.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/4e/e4/81/1070119290.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/5b/6b/c3/1070119333.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/c1/ac/ac/1070135821.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/e3/6f/72/1070119294.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/ee/be/ab/1070119276.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/97/d5/08/1070119335.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/28/a3/de/1070119280.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/e0/3d/d4/1070119314.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/2e/30/f5/1070119312.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/0d/98/a1/1070119344.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/9f/57/94/1070119298.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/a5/59/20/1070119337.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/f2/f1/8b/1070119296.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/aa/8d/63/1070119302.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/bf/06/a3/1070119334.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/9f/27/d2/1070119279.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/67/46/57/1070119289.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/36/53/11/1070119261.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/5f/1e/7b/1070119272.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/67/c4/c8/1070119287.jpg,,100129135,inProcess,Good Condition,4,3,Yes,Yes,Yes,Yes,147,Yes,,,Anuncio actualizado el 12 de enero,"Barrio La Font d'En Fargues Distrito Horta Guinardó Barcelona Área de Barcelona, Barcelona",,Barrio La Font d'En Fargues,Distrito Horta Guinardó,Barcelona,,"Reformado y con licencia de alquiler vacacional,. Unico, en una comunidad reconocida en el barrio por su calidad constructiva y zona comunitaria única.. Desde el recibidor ya nos encontramos con la luminosidad que da la apertura del mismo al gran salón comedor, con salida a una terraza muy aprovechable ya que da a la zona comunitaria, un jardín con grandes árboles y perspectiva de las colinas de Font d'en Fargas.. Desde el mismo podemos acceder a los dormitorios o la zona de la cocina. Esta queda abierta y visible al estar separada por unas puertas de cristal que se pueden mantener abiertas, dan amplitud y son ideales para la vida actual.. El piso tiene cuatro dormitorios, tres de ellos son dobles y uno individual.. Hay dos con el baño en suite y otros dos comparten un tercer baño completo.. Exterior completamente.. El precio incluye dos plazas de parking en la misma comunidad.. Se reformó en 2016.. La propiedad dispone de licencia de alquiler vacacional que permite obtener una rentabilidad demostrable.. Leer comentario completo",2046,Gloria Martínez Gallardo,,Profesional,,,,,,"
147 m² construidos, 130 m² útiles,4 habitaciones,3 baños,Terraza,Plaza de garaje incluida en el precio,Segunda mano/buen estado,Orientación sur, oeste,Construido en 1975,Calefacción individual: Eléctrica,Solo acceso exterior adaptado para personas con movilidad reducida
","Planta 3ª exterior,Con ascensor",En trámite,,,,,Yes,41.428667,2.1658949,100129135,,https://www.idealista.com/inmueble/100129135/,2023-01-14T22:54:54Z
"https://www.idealista.com/venta-viviendas/barcelona-barcelona/con-visita-virtual,publicado_ultimas-48-horas,buen-estado/","piso de 64 m², Piso en venta en La Marina del Port, Sants-Montjuïc, Barcelona, barrio La Marina del Port",Piso en venta en La Marina del Port,Flat,169.000,"2.641  ",https://img3.idealista.com/blur/WEB_DETAIL_TOP-L-L/0/id.pro.es.image.master/ae/62/7c/1070640441.jpg,https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/46/6c/10/1070640468.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/62/fe/bf/1070640473.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/ae/62/7c/1070640441.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/35/00/b4/1070640458.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/5b/4d/2c/1070640498.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/d5/dc/81/1070640509.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/b0/ec/8d/1070640543.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/07/de/44/1070640538.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/ec/42/5f/1070640480.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/d1/aa/f7/1070640477.jpg;https://img3.idealista.com/blur/WEB_DETAIL_TOP/0/id.pro.es.image.master/ae/62/7c/1070640441.jpg_TOP;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/f7/04/f9/1070640462.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/d1/41/9f/1070640525.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/63/0f/02/1070640491.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/e2/e6/37/1070640487.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/00/63/e5/1070640456.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/e9/e1/bc/1070640506.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/c0/05/1e/1070640535.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/37/32/20/1070640461.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/11/63/0a/1070640537.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/2a/60/c9/1070640533.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/33/7a/03/1070640528.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/e0/16/a8/1070640442.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/96/cb/d8/1070640466.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/e2/4a/d8/1070640510.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/15/37/4a/1070640541.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/ff/eb/a8/1070640508.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/57/1d/44/1070640488.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/44/a6/5a/1070640512.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/15/0c/44/1070640529.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/62/6b/2f/1070640502.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/29/1a/37/1070640470.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/48/e5/c6/1070640507.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/f0/52/fb/1070640459.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/bd/75/25/1070640501.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/09/16/35/1070640492.jpg;https://img3.idealista.com/blur/WEB_DETAIL/0/id.pro.es.image.master/73/d3/74/1070640524.jpg,,100142191,e,Good Condition,3,1,Yes,No,No,No,64,Yes,,,Anuncio actualizado el 13 de enero,"Barrio La Marina del Port Distrito Sants-Montjuïc Barcelona Área de Barcelona, Barcelona",,Barrio La Marina del Port,Distrito Sants-Montjuïc,Barcelona,,"REVOLUX GRUPO INMOBILIARIO os presenta en EXCLUSIVA este piso de 64m² construidos y 51m² utiles. Se distribuye en 3 dormitorios, 2 de ellos dobles y 1 individual, cocina( los muebles estan para cambiar) con lavadero, y baño. Tiene suelos de gres, ventanas de aluminio climalit, y puertas blancas.. La finca no tiene ascensor, pero este piso es una planta baja con 10 escalones, suficientes para mantener totalmente la intimidad de la vivienda.. Tiene un trastero de 8,50 m², justo debajo de la vivienda, con luz natural ya que tiene una ventana que da a la calle. Es ideal para montarte tu propio Taller de manitas, Gimnasio, trastero o sala de juegos.. La Marina de Port, es un barrio directamente conectado con la Ronda del Litoral, Ronda del General Mitre y autovías que comunican el acceso al aeropuerto del Prat en 15 minutos. Dispone de una amplia conexión con el centro de Barcelona a través de varias líneas de autobús, y parada de metro de la Línea 10 Sud Foneria; Línea 1 Santa Eulalia y próxima a la Línea 9 plaza Europa-Fira con conexión directa a la T-1 y T-2 del Aeropuerto, estación de los Ferrocarrils de la Generalitat (FFGG) Ildefons Cerdá. En cuanto a oferta comercial se halla a tres minutos del Centro Comercial Gran Vía 2; con amplia variedad de tiendas de moda, cines, restaurantes y bolera. En la misma dirección nos encontramos con un establecimiento de IKEA. En cuanto a servicios de colegios dispone en sus proximidades colegios públicos y concertados, parques, biblioteca, polideportivo etc. En cuanto a mercados de barrio se encuentra muy próximo al mercado de La Marina.. No cobramos honorarios al comprador.. El PVP NO incluye los gastos de notaría, gestoría e impuestos de la compraventa, ni el mobiliario (Si lo hubiera). REF: ZF1065.. Leer comentario completo",ZF1065,Revolux Grupo Inmobiliario,,Profesional,,,,,,"
64 m² construidos, 51 m² útiles,3 habitaciones,1 baño,Segunda mano/buen estado,Trastero,Orientación este,Construido en 1960,No dispone de calefacción
","Bajo exterior,Sin ascensor","Consumo: 150 kWh/m² año , Emisiones: 31 kg CO2/m² año Ver etiqueta de calificación energética Ocultar etiqueta",,,,,Yes,41.3555007,2.1358571,100142191,,https://www.idealista.com/inmueble/100142191/,2023-01-14T22:57:09Z
